created_at	entities	source	public_metrics	id	text	author_id
2022-01-27 20:12:12+00:00	{'hashtags': [{'start': 0, 'end': 21, 'tag': 'HolocaustMemorialDay'}, {'start': 22, 'end': 39, 'tag': 'LightTheDarkness'}], 'urls': [{'start': 40, 'end': 63, 'url': 'https://t.co/pSw0AKHnO1', 'expanded_url': 'https://twitter.com/StopFundingHate/status/1486794190327533577/photo/1', 'display_url': 'pic.twitter.com/pSw0AKHnO1'}]}	Twitter for Android	{'retweet_count': 18, 'reply_count': 2, 'like_count': 74, 'quote_count': 0}	1486794190327533577	#HolocaustMemorialDay #LightTheDarkness https://t.co/pSw0AKHnO1	754604381048344576
2022-01-27 20:13:51+00:00	{'mentions': [{'start': 3, 'end': 14, 'username': 'takes_ages', 'id': '18366940'}, {'start': 16, 'end': 32, 'username': 'StopFundingHate', 'id': '754604381048344576'}], 'urls': [{'start': 44, 'end': 67, 'url': 'https://t.co/F7UOshuxaZ', 'expanded_url': 'https://twitter.com/takes_ages/status/1486794415855316994/photo/1', 'display_url': 'pic.twitter.com/F7UOshuxaZ'}]}	Twitter Web App	{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1486794603328061447	RT @takes_ages: @StopFundingHate One day... https://t.co/F7UOshuxaZ	754604381048344576
2022-01-27 22:12:24+00:00	{'mentions': [{'start': 3, 'end': 16, 'username': 'craignewmark', 'id': '14368074'}], 'annotations': [{'start': 24, 'end': 37, 'probability': 0.9946, 'type': 'Person', 'normalized_text': 'Tucker Carlson'}, {'start': 49, 'end': 51, 'probability': 0.9462, 'type': 'Organization', 'normalized_text': 'NYT'}, {'start': 64, 'end': 76, 'probability': 0.9929, 'type': 'Person', 'normalized_text': 'Taylor Lorenz'}, {'start': 108, 'end': 114, 'probability': 0.4329, 'type': 'Organization', 'normalized_text': 'Twitter'}]}	Twitter for Android	{'retweet_count': 277, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1486824439023120391	RT @craignewmark: After Tucker Carlson mentioned NYT journalist Taylor Lorenz on air, harmful speech in her Twitter mentions rose 115% – an…	754604381048344576
2022-01-28 08:43:10+00:00	{'mentions': [{'start': 0, 'end': 14, 'username': 'AutoTrader_UK', 'id': '18685113'}, {'start': 15, 'end': 23, 'username': 'jo_liss', 'id': '223422672'}], 'annotations': [{'start': 84, 'end': 89, 'probability': 0.6757, 'type': 'Product', 'normalized_text': 'Google'}], 'urls': [{'start': 231, 'end': 254, 'url': 'https://t.co/tiWA0sUxe7', 'expanded_url': 'https://support.google.com/google-ads/answer/2454012?hl=en#zippy=%2Cformatting-placement-exclusions-for-sites', 'display_url': 'support.google.com/google-ads/ans…'}]}	Twitter Web App	{'retweet_count': 0, 'reply_count': 0, 'like_count': 71, 'quote_count': 17}	1486983173431083008	@AutoTrader_UK @jo_liss Thankyou for your prompt action on this! If you update your Google ad settings to exclude the Daily Mail / Mail Online from your online advertising this should help ensure it doesn't happen in future ==&gt; https://t.co/tiWA0sUxe7	754604381048344576
2022-01-28 09:19:17+00:00	{'mentions': [{'start': 3, 'end': 10, 'username': 'HMD_UK', 'id': '51076040'}], 'hashtags': [{'start': 72, 'end': 93, 'tag': 'HolocaustMemorialDay'}]}	Twitter for Android	{'retweet_count': 13, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1486992262684946435	RT @HMD_UK: Yesterday, hundreds of thousands of people came together on #HolocaustMemorialDay to learn more about the past and take action…	754604381048344576
2022-01-28 09:48:51+00:00	{'mentions': [{'start': 3, 'end': 11, 'username': 'jo_liss', 'id': '223422672'}, {'start': 17, 'end': 25, 'username': 'easyJet', 'id': '38676903'}]}	Twitter for Android	{'retweet_count': 7, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1486999705989042184	"RT @jo_liss: Hey @easyJet, did you know that your ad was placed next to this article labelling trans women as ""men identifying as women""? I…"	754604381048344576
2022-01-28 13:34:00+00:00	{'mentions': [{'start': 3, 'end': 13, 'username': 'VirginBet', 'id': '2999673483'}], 'urls': [{'start': 145, 'end': 168, 'url': 'https://t.co/6YT4HEkyPz', 'expanded_url': 'https://www.dailymail.co.uk/news/article-10431337/Now-maternity-facing-ban-Britains-wokest-university-diversity-chiefs-ruling.html', 'display_url': 'dailymail.co.uk/news/article-1…'}, {'start': 195, 'end': 218, 'url': 'https://t.co/tiWA0sUxe7', 'expanded_url': 'https://support.google.com/google-ads/answer/2454012?hl=en#zippy=%2Cformatting-placement-exclusions-for-sites', 'display_url': 'support.google.com/google-ads/ans…'}, {'start': 219, 'end': 242, 'url': 'https://t.co/xjseQAeAn6', 'expanded_url': 'https://twitter.com/StopFundingHate/status/1487056365394829320/photo/1', 'display_url': 'pic.twitter.com/xjseQAeAn6'}]}	Twitter Web App	{'retweet_count': 10, 'reply_count': 2, 'like_count': 46, 'quote_count': 0}	1487056365394829320	"Hi @VirginBet - did you know that your advertising was appearing on this toxic Mail article labelling trans women as ""men identifying as women""? https://t.co/6YT4HEkyPz ==&gt; Can fix that here: https://t.co/tiWA0sUxe7 https://t.co/xjseQAeAn6"	754604381048344576
2022-01-28 13:41:17+00:00	{'mentions': [{'start': 3, 'end': 11, 'username': 'jo_liss', 'id': '223422672'}, {'start': 17, 'end': 24, 'username': 'AudiUK', 'id': '47645546'}]}	Twitter Web App	{'retweet_count': 13, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1487058197487751173	"RT @jo_liss: Hey @AudiUK, can you flag this with your marketing team? Your ad got placed next to this article labelling trans women as ""men…"	754604381048344576
2022-01-28 13:47:07+00:00	{'mentions': [{'start': 105, 'end': 112, 'username': 'Virgin', 'id': '15631238'}], 'urls': [{'start': 123, 'end': 146, 'url': 'https://t.co/BCXuXLpvr5', 'expanded_url': 'https://www.virgin.com/about-virgin/latest/celebrating-pride-with-virgin', 'display_url': 'virgin.com/about-virgin/l…'}]}	Twitter Web App	{'retweet_count': 2, 'reply_count': 1, 'like_count': 29, 'quote_count': 0}	1487059667138318338	Given their track record on LGBTQ+ rights, surely supporting the Mail's toxic messaging doesn't fit with @Virgin's values? https://t.co/BCXuXLpvr5	754604381048344576
2022-01-28 13:47:18+00:00	{'mentions': [{'start': 3, 'end': 14, 'username': 'PapaRedFox', 'id': '1700498455'}, {'start': 16, 'end': 32, 'username': 'StopFundingHate', 'id': '754604381048344576'}, {'start': 33, 'end': 43, 'username': 'VirginBet', 'id': '2999673483'}, {'start': 48, 'end': 58, 'username': 'VirginBet', 'id': '2999673483'}]}	Twitter Web App	{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1487059711409246213	RT @PapaRedFox: @StopFundingHate @VirginBet Wow @VirginBet does this kind of language really line up with your values? If so, I will be fin…	754604381048344576
2022-01-28 14:07:44+00:00	{'mentions': [{'start': 3, 'end': 12, 'username': 'mimmymum', 'id': '33031294'}, {'start': 115, 'end': 129, 'username': 'AutoTrader_UK', 'id': '18685113'}]}	Twitter Web App	{'retweet_count': 22, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1487064855899250691	"RT @mimmymum: Who had a car newspaper standing up for trans people (and decency) on their 2022 bingo card?

Yay to @AutoTrader_UK 👏🏻👏🏻👏🏻

#…"	754604381048344576
2022-01-28 14:34:22+00:00	{'annotations': [{'start': 89, 'end': 102, 'probability': 0.841, 'type': 'Place', 'normalized_text': 'United Kingdom'}], 'urls': [{'start': 238, 'end': 261, 'url': 'https://t.co/2NwK5XGKyR', 'expanded_url': 'https://gcn.ie/uk-council-europe-concern/', 'display_url': 'gcn.ie/uk-council-eur…'}]}	Twitter Web App	{'retweet_count': 13, 'reply_count': 0, 'like_count': 31, 'quote_count': 2}	1487071557101015049	"""Anti-Trans narratives have increased significantly over the past number of years in the United Kingdom... Such narratives deny the very existence and rights of Trans people, dehumanise them, and often falsely attempt to deny our rights"" https://t.co/2NwK5XGKyR"	754604381048344576
2022-01-28 15:55:57+00:00	{'mentions': [{'start': 26, 'end': 39, 'username': 'CheckMyAdsHQ', 'id': '1451713500439588864'}], 'annotations': [{'start': 70, 'end': 71, 'probability': 0.6591, 'type': 'Place', 'normalized_text': 'US'}], 'urls': [{'start': 77, 'end': 100, 'url': 'https://t.co/vvcHEZoWGi', 'expanded_url': 'https://twitter.com/CheckMyAdsHQ/status/1487087489668067331', 'display_url': 'twitter.com/CheckMyAdsHQ/s…'}]}	Twitter Web App	{'retweet_count': 20, 'reply_count': 2, 'like_count': 115, 'quote_count': 0}	1487092089942859779	Yet *another* big win for @CheckMyAdsHQ, taking on toxic media in the US 👏👏👏 https://t.co/vvcHEZoWGi	754604381048344576
2022-01-28 16:00:19+00:00	{'mentions': [{'start': 0, 'end': 11, 'username': 'nandoodles', 'id': '971454026'}, {'start': 12, 'end': 25, 'username': 'CheckMyAdsHQ', 'id': '1451713500439588864'}]}	Twitter Web App	{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}	1487093188745641989	@nandoodles @CheckMyAdsHQ 💪💪💪!	754604381048344576
2022-01-28 16:27:31+00:00	{'mentions': [{'start': 3, 'end': 18, 'username': 'ProjectLincoln', 'id': '1205226529455632385'}]}	Twitter for Android	{'retweet_count': 913, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1487100033073922054	RT @ProjectLincoln: A HUGE win for democracy.	754604381048344576
2022-01-28 16:30:28+00:00	{'mentions': [{'start': 3, 'end': 11, 'username': 'jo_liss', 'id': '223422672'}, {'start': 17, 'end': 31, 'username': 'AliExpress_EN', 'id': '745918133148524544'}]}	Twitter Web App	{'retweet_count': 7, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1487100773360144384	"RT @jo_liss: Hey @AliExpress_EN's marketing dept: Your ad got placed on this article labelling trans women as ""men identifying as women""! H…"	754604381048344576
2022-01-28 17:20:29+00:00	{'mentions': [{'start': 3, 'end': 19, 'username': 'StopFundingHate', 'id': '754604381048344576'}], 'annotations': [{'start': 110, 'end': 123, 'probability': 0.7995, 'type': 'Place', 'normalized_text': 'United Kingdom'}]}	Twitter for Android	{'retweet_count': 13, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1487113361494056967	"RT @StopFundingHate: ""Anti-Trans narratives have increased significantly over the past number of years in the United Kingdom... Such narrat…"	754604381048344576
2022-01-28 17:25:47+00:00	{'mentions': [{'start': 3, 'end': 15, 'username': 'charliekiss', 'id': '7412922'}], 'annotations': [{'start': 56, 'end': 61, 'probability': 0.8164, 'type': 'Place', 'normalized_text': 'Europe'}]}	Twitter for Android	{'retweet_count': 13, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1487114698243952642	RT @charliekiss: On Tuesday, 25 January, the Council of Europe acknowledged the “appalling rise of transphobia and toxic anti-Trans discour…	754604381048344576
2022-01-28 17:55:22+00:00	{'mentions': [{'start': 3, 'end': 17, 'username': 'JolyonMaugham', 'id': '406842374'}]}	Twitter for Android	{'retweet_count': 529, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1487122141548105730	RT @JolyonMaugham: This complaint related to my work arguing for greater respect for trans people. But it was notable because it was made b…	754604381048344576
2022-01-28 17:55:41+00:00	{'mentions': [{'start': 3, 'end': 17, 'username': 'JolyonMaugham', 'id': '406842374'}], 'annotations': [{'start': 75, 'end': 77, 'probability': 0.915, 'type': 'Organization', 'normalized_text': 'BBC'}]}	Twitter for Android	{'retweet_count': 224, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1487122221395066880	RT @JolyonMaugham: That journalist has written some of the many pieces the BBC chooses to carry that are hostile to the trans community. An…	754604381048344576
2022-01-28 17:55:58+00:00	{'mentions': [{'start': 3, 'end': 17, 'username': 'JolyonMaugham', 'id': '406842374'}], 'annotations': [{'start': 53, 'end': 55, 'probability': 0.8671, 'type': 'Organization', 'normalized_text': 'BBC'}, {'start': 109, 'end': 111, 'probability': 0.8322, 'type': 'Organization', 'normalized_text': 'BBC'}]}	Twitter for Android	{'retweet_count': 471, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1487122290546466822	RT @JolyonMaugham: Although this is the first time a BBC journalist has, I believe, misused the power of the BBC to attempt to damage me, I…	754604381048344576
2022-01-28 17:56:00+00:00	{'mentions': [{'start': 3, 'end': 17, 'username': 'JolyonMaugham', 'id': '406842374'}]}	Twitter for Android	{'retweet_count': 343, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1487122302491930627	RT @JolyonMaugham: I haven't been able to persuade the targets of those other complaints to publicise the conduct. They fear the repercussi…	754604381048344576
2022-01-28 18:03:21+00:00	{'annotations': [{'start': 81, 'end': 83, 'probability': 0.7796, 'type': 'Organization', 'normalized_text': 'BBC'}], 'urls': [{'start': 89, 'end': 112, 'url': 'https://t.co/vzPGw7Y3dV', 'expanded_url': 'https://twitter.com/JolyonMaugham/status/1487113934092050433', 'display_url': 'twitter.com/JolyonMaugham/…'}]}	Twitter Web App	{'retweet_count': 50, 'reply_count': 3, 'like_count': 162, 'quote_count': 0}	1487124149000716290	It's time for an open &amp; honest debate about institutional transphobia within the BBC https://t.co/vzPGw7Y3dV	754604381048344576
2022-01-28 18:08:06+00:00	{'mentions': [{'start': 3, 'end': 16, 'username': 'CheckMyAdsHQ', 'id': '1451713500439588864'}, {'start': 36, 'end': 46, 'username': 'GoogleAds', 'id': '91220126'}, {'start': 112, 'end': 127, 'username': 'FacebooksTop10', 'id': '1285358566300237826'}], 'annotations': [{'start': 79, 'end': 89, 'probability': 0.9658, 'type': 'Person', 'normalized_text': 'Dan Bongino'}]}	Twitter Web App	{'retweet_count': 34, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1487125345585217536	RT @CheckMyAdsHQ: For some context, @googleads has just completely demonetized Dan Bongino, a regular figure on @FacebooksTop10 for promoti…	754604381048344576
2022-01-28 19:23:23+00:00	{'mentions': [{'start': 142, 'end': 155, 'username': 'CheckMyAdsHQ', 'id': '1451713500439588864'}], 'annotations': [{'start': 0, 'end': 5, 'probability': 0.9463, 'type': 'Organization', 'normalized_text': 'Google'}], 'urls': [{'start': 38, 'end': 61, 'url': 'https://t.co/iLBgIWyTnq', 'expanded_url': 'http://Bongino.com', 'display_url': 'Bongino.com'}, {'start': 92, 'end': 115, 'url': 'https://t.co/J0VtYUeh8q', 'expanded_url': 'https://thedailybeast.com/dan-bongino-gets-booted-from-google-ads', 'display_url': 'thedailybeast.com/dan-bongino-ge…'}]}	Twitter Web App	{'retweet_count': 29, 'reply_count': 2, 'like_count': 126, 'quote_count': 2}	1487144290652499974	Google has confirmed it has suspended https://t.co/iLBgIWyTnq from its advertising network: https://t.co/J0VtYUeh8q - another amazing win for @CheckMyAdsHQ!	754604381048344576
2022-01-28 19:26:16+00:00	{'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/iLBgIWyTnq', 'expanded_url': 'http://Bongino.com', 'display_url': 'Bongino.com'}, {'start': 85, 'end': 108, 'url': 'https://t.co/oL9C5vOqKF', 'expanded_url': 'https://twitter.com/StopFundingHate/status/1487145017928003595/photo/1', 'display_url': 'pic.twitter.com/oL9C5vOqKF'}]}	Twitter Web App	{'retweet_count': 0, 'reply_count': 0, 'like_count': 14, 'quote_count': 1}	1487145017928003595	https://t.co/iLBgIWyTnq seem to be taking this news about as well as you'd expect... https://t.co/oL9C5vOqKF	754604381048344576
2022-01-28 22:13:06+00:00	{'mentions': [{'start': 3, 'end': 13, 'username': 'catthekin', 'id': '757382130'}]}	Twitter for Android	{'retweet_count': 6, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1487187000264376322	RT @catthekin: Laughing in disbelief	754604381048344576
2022-01-28 22:15:15+00:00	{'mentions': [{'start': 0, 'end': 13, 'username': 'CheckMyAdsHQ', 'id': '1451713500439588864'}, {'start': 14, 'end': 24, 'username': 'GoogleAds', 'id': '91220126'}], 'urls': [{'start': 40, 'end': 63, 'url': 'https://t.co/jWySx3FEbr', 'expanded_url': 'https://twitter.com/StopFundingHate/status/1487187541002526721/photo/1', 'display_url': 'pic.twitter.com/jWySx3FEbr'}]}	Twitter Web App	{'retweet_count': 7, 'reply_count': 1, 'like_count': 22, 'quote_count': 0}	1487187541002526721	@CheckMyAdsHQ @GoogleAds Same energy... https://t.co/jWySx3FEbr	754604381048344576
2022-01-28 22:20:43+00:00	{'annotations': [{'start': 3, 'end': 9, 'probability': 0.561, 'type': 'Organization', 'normalized_text': 'Bongino'}], 'urls': [{'start': 55, 'end': 78, 'url': 'https://t.co/JJ7mKrS2po', 'expanded_url': 'https://twitter.com/StopFundingHate/status/1487188918969806852/photo/1', 'display_url': 'pic.twitter.com/JJ7mKrS2po'}, {'start': 79, 'end': 102, 'url': 'https://t.co/ZH4QcsGZIp', 'expanded_url': 'https://twitter.com/CheckMyAdsHQ/status/1487179132995870727', 'display_url': 'twitter.com/CheckMyAdsHQ/s…'}]}	Twitter Web App	{'retweet_count': 1, 'reply_count': 0, 'like_count': 18, 'quote_count': 0}	1487188918969806852	Is Bongino Report borrowing from the GB News playbook? https://t.co/JJ7mKrS2po https://t.co/ZH4QcsGZIp	754604381048344576
2022-01-28 22:23:02+00:00	{'mentions': [{'start': 3, 'end': 16, 'username': 'william_fitz', 'id': '164103265'}, {'start': 66, 'end': 79, 'username': 'CheckMyAdsHQ', 'id': '1451713500439588864'}, {'start': 106, 'end': 117, 'username': 'nandoodles', 'id': '971454026'}, {'start': 122, 'end': 132, 'username': 'catthekin', 'id': '757382130'}]}	Twitter Web App	{'retweet_count': 21, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1487189500111593479	RT @william_fitz: Can’t stress enough how smart and effective the @CheckMyAdsHQ campaign is. Much respect @nandoodles and @catthekin	754604381048344576
